1	تم إعادة تسمية	C:\Users\YAQOOB\AppData\Local\Microsoft\VSApplicationInsights\vstelf3e86b4023cc43f0be495508d51f588a\20250127182923_649020bf01684e0d8b37145571a032ee.trn	2025-01-27 21:29:33	YAQOOB	فئة المهمة
1762	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1763	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1764	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1765	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1766	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1767	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1768	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1769	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1770	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1771	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1772	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1773	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1774	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1775	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1776	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1777	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1778	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1779	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1780	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1781	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1782	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1783	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1784	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1785	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1786	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1787	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1788	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1789	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1790	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1791	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1792	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1793	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1794	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1795	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1796	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1797	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1798	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1799	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1800	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1801	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1802	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1803	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1804	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1805	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1806	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1807	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1808	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1809	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1810	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1811	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1812	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1813	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1814	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1815	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1816	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1817	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1818	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1819	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1820	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1821	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1822	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1823	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1824	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1825	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1826	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1827	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1828	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1829	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1830	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1831	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1832	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1833	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1834	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1835	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1836	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1837	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1838	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1839	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1840	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1841	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1842	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1843	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1844	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1845	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1846	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1847	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1848	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1849	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1850	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1851	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1852	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1853	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1854	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1855	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1856	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1857	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1858	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1859	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1860	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1861	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1862	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1863	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1864	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1865	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1866	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1867	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1868	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1869	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1870	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1871	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1872	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1873	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1874	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1875	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1876	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1877	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1878	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1879	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1880	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1881	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1882	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1883	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1884	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
1885	تم تعديل	C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\ListViewData78888.txt	2025-01-27 21:29:36	YAQOOB	فئة المهمة
